Station ID,Station Name,Bot_elev_m,Bank_left_elev_m,Bank_right_elev_m,Left_width_m,Right_width_m
115269.0,Cross Section New River 122.0,7.5133197595737675,10.975847648772875,10.198607673644554,6.309359798100431,10.454639665451586
114956.0,Cross Section New River 121.0 (SURV CCX22),7.4005437631826,10.863071652381707,10.085831677253388,6.309359798100431,8.321039733726783
114356.0,Cross Section New River 120.0,7.2115677692298314,10.67409565842894,9.896855683300618,6.309359798100431,8.290559734702033
113856.0,Cross Section New River 119.0,7.056119774204167,10.518647663403275,9.741407688274954,6.309359798100431,8.290559734702033
113353.0,Cross Section New River 118.0,6.897623779276039,9.183623706124042,9.29030370271028,5.394959827361507,6.7970397824945055
112842.0,Cross Section New River 117.0,6.736079784445447,9.02207971129345,9.12875970787969,5.394959827361507,7.101839772740906
112493.0,Cross Section New River 116.0 (SURV CCX21),6.626351787956742,8.912351714804744,9.019031711390985,5.394959827361507,4.9682398410161035
111852.0,Cross Section New River 115.0,6.550151790395142,8.836151717243144,8.470391728947465,5.394959827361507,12.344399604979213
111329.0,Cross Section New River 114.0,6.489191792345863,8.775191719193865,8.881871715780106,5.394959827361507,4.9682398410161035
110835.0,Cross Section New River 113.0,6.431279794199047,8.409431730898184,8.113775740359177,9.814559685934311,11.277599639116811
110324.0,Cross Section New River 112.0,6.37336779605223,9.570719693736969,8.970263712951562,5.242559832238308,9.75359968788481
109999.0,Cross Section New River 111.0 (SURV CCX20),6.333743797320198,9.531095695004938,8.930639714219529,5.242559832238308,6.705599785420807
109312.0,Cross Section New River 110.0,6.108191804537862,9.305543702222602,8.705087721437193,5.242559832238308,6.705599785420807
108813.0,Cross Section New River 109.0,5.943599809804806,8.449055729630217,8.104631740651785,2.834639909291578,6.248399800051207
108318.0,Cross Section New River 108.0,5.7790078150717505,8.28446373489716,7.940039745918728,2.834639909291578,6.248399800051207
107557.5,Upstream Section of Bridge/Culvert/Weir,5.714999817120006,8.930639714219529,7.876031747966984,8.83919971714561,6.248399800051207
107510.5,Downstream Section of Bridge/Culvert/Weir,5.696711817705222,8.912351714804744,7.857743748552201,8.83919971714561,6.248399800051207
107313.0,Cross Section New River 106.0,5.654039819070726,8.159495738896137,7.8150717499177045,2.834639909291578,6.248399800051207
106815.0,Cross Section New River 105.0,5.541263822679557,8.046719742504967,7.702295753526536,2.834639909291578,6.248399800051207
106318.0,Cross Section New River 104.0,5.431535826190854,8.40638373099572,8.54963972641153,11.24711964009206,4.968239841016381
105818.0,Cross Section New River 103.0,5.321807829702149,8.296655734507016,8.439911729922825,9.72311968886006,6.492239792248382
105277.0,Cross Section New River 102.0 (SURV CCX18),5.199887833603589,8.174735738408456,8.317991733824265,9.72311968886006,3.444239889784379
104797.0,Cross Section New River 101.0,5.181599834188805,6.632447787761671,6.775703783177479,9.72311968886006,6.492239792248382
104294.0,Cross Section New River 100.0,5.166359834676485,8.141207739481352,8.28446373489716,9.72311968886006,8.016239743480384
103791.0,Cross Section New River 99.0,5.148071835261701,6.961631777227783,7.67486375440436,6.492239792248382,9.936479682032761
103283.0,Cross Section New River 98.0,5.129783835846917,6.943343777812999,6.742175784250375,6.492239792248382,6.888479779568758
102854.0,Cross Section New River 97.0 (SURV CCX19),5.114543836334597,6.928103778300679,7.641335755477256,6.492239792248382,6.888479779568758
102280.0,Cross Section New River 96.0,5.023103839260678,6.8366637812267586,6.330695797417734,6.492239792248382,6.888479779568758
101285.0,Cross Section New River 94.0,4.864607844332549,5.74852781604711,6.041135806683655,2.346959924897227,9.875519683983537
100804.0,Cross Section New River 93.0,4.788407846770949,6.281927798978311,5.964935809122054,5.39495982736123,9.875519683983537
100066.0,Upstream Section of Bridge/Culvert/Weir,4.6725838504773165,6.294119798588166,6.1935358018068545,5.09015983711483,13.533119566940341
100014.0,Downstream Section of Bridge/Culvert/Weir,4.660391850867461,6.281927798978311,6.181343802196999,5.09015983711483,13.533119566940341
99683.0,Cross Section New River 91.6,4.578095853500932,5.407151826971141,5.699759817607686,5.303519830287532,6.918959778593232
99280.0,Cross Section New River 91.3,4.474463856817157,5.913119810780166,5.596127820923909,5.303519830287532,6.918959778593232
98358.0,Cross Section New River 90.5,4.239767864327429,6.659879786883847,6.839711781129224,8.808719718120859,6.827519781519256
97380.0,Cross Section New River 89.5 (SURV CCX17),3.992879872227844,6.412991794784262,6.592823789029638,8.808719718120859,6.827519781519256
96282.0,Cross Section New River 88.0,3.840479877104644,5.495543824142598,4.946903841699077,9.60119969276161,4.724399848819205
95281.0,Cross Section New River 86.0,3.7002718815913,5.355335828629253,5.721095816924934,9.60119969276161,4.724399848819205
94392.0,Cross Section New River 84.0 (SURV CCX16),3.5753038855902757,5.23036783262823,5.596127820923909,9.60119969276161,4.724399848819205
93362.0,Cross Section New River 82.5,3.2430718962216996,4.898135843259653,5.263895831555334,9.60119969276161,4.724399848819205
92284.0,Cross Section New River 81.0,2.8925519074383392,3.889247875544068,3.992879872227844,1.432559954158026,10.820399653747211
91772.0,Cross Section New River 80.0,2.7279599127052827,3.724655880811012,3.828287877494788,1.432559954158026,10.820399653747211
91498.0,Upstream Section of Bridge/Culvert/Weir,2.639567915533827,4.550663854378756,4.8066958461857325,1.432559954158026,12.039599614732813
91364.0,Downstream Section of Bridge/Culvert/Weir,2.6791919142658585,4.590287853110789,4.846319844917765,1.432559954158026,12.039599614732813
90966.0,Cross Section New River 79.0,2.618231916216579,5.154167835066629,5.050535838382853,4.846319844917931,8.260079735677282
90274.0,Cross Section New River 78.0,2.505455919825411,4.736591848429061,4.937759841991685,4.846319844917931,8.260079735677282
88775.0,Cross Section New River 75.0,2.264663927530754,3.5813998853952036,4.696967849697029,4.846319844917931,8.260079735677282
87643.0,Cross Section New River 73.0 (SURV CCX15),2.084831933285378,4.925567842381829,4.517135855451652,4.846319844917931,8.260079735677282
86803.0,Cross Section New River 71.0,2.023871935236098,4.864607844332549,3.8465758769095717,4.846319844917931,8.260079735677282
85421.0,Cross Section New River 68.0,1.9232879384547859,3.660647882859268,3.6362638836395558,59.22263810487536,4.5719998536960045
84900.0,Cross Section New River 67.0 (SURV CCX14),1.886711939625218,3.9288718742761004,4.209287865302788,7.223759768839632,4.5719998536960045
83917.0,Cross Section New River 65.0,1.6642079467453457,4.105655868619013,3.83743187720218,11.887199619609612,4.145279867351155
83416.0,Cross Section New River 64.0,1.5514319503541776,3.992879872227844,3.724655880811012,11.887199619609612,4.145279867351155
81883.0,Cross Section New River 62.0 (SURV CCX13),1.2039599614732812,3.645407883346948,3.3771838919301156,11.887199619609612,4.145279867350878
81406.0,Cross Section New River 61.0,1.130807963814145,3.5722558856878117,3.304031894270979,11.887199619609612,4.145279867350878
80910.0,Cross Section New River 60.0,1.0546079662525452,3.496055888126212,2.3134319259701783,11.887199619609612,4.145279867350878
80433.0,Cross Section New River 59.0,0.9814559685934091,3.4229038904670754,3.154679899050243,11.887199619609612,4.145279867350878
79992.0,Cross Section New River 58.0,0.911351970836737,2.923031906462979,2.938271905975299,9.113519708367258,8.016239743480384
78910.0,Cross Section New River 56.0,0.7437119762012168,2.755391911827459,2.4658319210933786,9.113519708367258,8.016239743480384
78350.0,Cross Section New River 55.0 (SURV CCX12),0.6583679789322248,2.6700479145584666,4.209287865302788,9.113519708367258,8.016239743480384
77921.0,Cross Section New River 54.0,0.5181599834188805,2.5298399190451226,2.849879908803843,9.113519708367258,11.064239645944387
77066.0,Cross Section New River 52.5,0.23774399239219227,2.2494239280184343,3.788663878762756,9.113519708367258,8.016239743480384
76341.0,Cross Section New River 51.5,-0.0030479999024640033,2.755391911827459,2.4231599224588827,7.559039758110783,9.875519683983537
75765.0,Cross Section New River 50.5 (SURV CCX10),-0.1889759939527682,2.755391911827459,5.166359834676485,7.559039758110783,9.875519683983537
75138.0,Cross Section New River 49.5,-0.12191999609856013,2.822447909681667,4.319015861791493,7.559039758110783,9.875519683983537
74417.0,Cross Section New River 48.0,-0.045719998536960044,2.8986479072432667,3.176015898367491,7.559039758110783,9.875519683983537
73410.0,Cross Section New River 46.0,-0.03657599882956804,2.3500079247997463,2.066543933870594,5.669279818583156,10.027919679106459
71910.0,Cross Section New River 43.0,-0.03962399873203204,2.3469599248972823,2.06349593396813,5.669279818583156,10.027919679106459
71202.0,Cross Section New River 42.0 (SURV CCX11),0.06705599785420807,2.4536399214835227,2.1701759305543704,5.669279818583156,10.027919679106459
70900.0,Cross Section New River 41.0,-0.024383999219712026,1.4477999536704016,2.0787359334804503,5.669279818583156,10.027919679106459
70403.0,Cross Section New River 40.0,-0.1706879945379842,2.2158959290913303,1.932431938162178,8.71727972104716,10.027919679106459
69907.0,Cross Section New River 39.0,-0.32003998975872033,2.066543933870594,1.7830799429414417,10.24127967227916,10.027919679106459
69352.0,Cross Section New River 38.0,-0.3870959876129284,1.889759939527682,2.157983930944514,7.4066397629873055,10.607039660574786
68396.0,Cross Section New River 36.0,-0.48767998439424054,1.7891759427463698,2.3621999244096026,7.4066397629873055,7.559039758110783
68284.0,Upstream Section of Bridge/Culvert/Weir,-0.8381999731776009,1.4386559539630095,2.011679935626242,7.4066397629873055,7.559039758110783
68236.0,Downstream Section of Bridge/Culvert/Weir,-0.8138159739578888,1.4630399531827214,2.036063934845954,7.4066397629873055,7.559039758110783
67678.0,Cross Section New River 35.0,-0.5333999829312005,1.7434559442094097,1.4020799551334413,7.4066397629873055,7.559039758110783
66413.0,Cross Section New River 33.0,-0.5364479828336646,2.874263908023555,1.7952719425512977,12.923519586447263,10.119359676180435
65923.0,Cross Section New River 32.0,-0.5364479828336646,2.874263908023555,1.7952719425512977,12.923519586447263,10.119359676180435
65142.0,Cross Section New River 30.0 (SURV CCX9),-0.5394959827361285,4.700015849599493,1.7922239426488338,12.923519586447263,10.119359676180435
63912.0,Cross Section New River 28.0,-0.7985759744455688,1.3929359554260494,1.5331439509393936,12.923519586447263,10.119359676180435
63407.0,Cross Section New River 27.0,-0.905255971031809,4.175759866375684,3.291839894661124,10.515599663500812,14.173199546457615
62668.0,Cross Section New River 25.0 (SURV CCX8),-1.060703966057473,4.02031187135002,3.136391899635459,10.515599663500812,14.173199546457615
61390.0,Cross Section New River 23.0,-1.6916399458675218,3.3893758915399714,2.505455919825411,10.515599663500812,14.173199546457615
60206.0,Cross Section New River 21.0,-1.6916399458675218,1.3807439558161936,1.6824959461601297,4.236719864424853,11.948159617658836
59832.0,Cross Section New River 20.6,-1.7282159446970897,1.3441679569866254,1.645919947330562,4.236719864424853,11.948159617658836
59335.0,Upstream Section of Bridge/Culvert/Weir,-2.188463929969154,0.8839199717145609,1.1856719620584972,4.236719864424853,11.948159617658836
59289.0,Downstream Section of Bridge/Culvert/Weir,-1.862327940405506,1.2100559612782094,1.5118079516221457,4.236719864424853,11.948159617658836
59111.0,Cross Section New River 20.3,-1.8440399409907218,1.2283439606929933,1.5300959510369294,4.236719864424853,11.948159617658836
58834.0,Cross Section New River 20.0,-1.8440399409907218,0.31394398995379236,1.5300959510369294,4.236719864424853,11.948159617658836
58377.0,Cross Section New River 19.0,-1.8440399409907218,1.2283439606929933,1.5300959510369294,4.236719864424853,11.948159617658836
57846.0,Cross Section New River 18.0,-1.8440399409907218,3.160775898855171,2.618231916216579,15.514319503541943,13.898879555235688
57343.0,Cross Section New River 17.0,-1.8440399409907218,2.09397593299277,2.618231916216579,15.514319503541943,13.898879555235688
56833.0,Cross Section New River 16.0,-1.7861279428439059,3.2186878970019874,2.6761439143633945,15.514319503541943,13.898879555235688
56440.0,Cross Section New River 15.0 (SURV CCX7),-1.5788639494763534,3.4259518903695394,2.8834079077309474,15.514319503541943,13.898879555235688
55825.0,Cross Section New River 14.0,-1.4904719523048975,1.990343936308994,1.7525999439168019,15.514319503541943,13.898879555235688
54730.0,Cross Section New River 12.5,-1.3319759573767693,2.852927908706307,2.688335913973251,11.399519635215261,20.26919935138562
54322.0,Cross Section New River 12.0,-1.2740639592299532,2.9108399068531234,2.746247912120067,11.399519635215261,20.26919935138562
53743.0,Cross Section New River 11.0 (SURV CCX6),-1.1917679618634254,2.9931359042196513,2.8285439094865947,11.399519635215261,20.26919935138562
53207.0,Cross Section New River 10.0,-1.3045439582545935,1.6611599468428817,1.4965679521098256,11.399519635215261,20.238719352361148
52612.0,Cross Section New River 9.0,-1.4295119542556176,2.755391911827459,2.5907999170944027,11.399519635215261,20.26919935138562
52296.0,Cross Section New River 8.0,-1.4965679521098256,1.5971519488911377,2.1488399312371222,13.136879579619688,11.277599639116811
51118.0,Cross Section New River 7.8 (SURV CCX4),-1.746503944111874,1.3472159568890893,1.8989039392350742,13.136879579619688,11.277599639116811
50742.0,Cross Section New River 7.6,-1.761743943624194,0.966215969081089,1.2740639592299532,13.136879579619688,11.277599639116811
50054.0,Cross Section New River 7.4,-1.7922239426488338,0.9357359700564489,1.2435839602053134,13.136879579619688,11.277599639116811
49258.0,Cross Section New River 7.2,-1.825751941575938,1.1917679618634254,1.2161519610831373,24.383999219712024,14.356079540605565
48490.0,Cross Section New River 7.0 (SURV CCX5),-1.8592799405030418,2.834639909291523,1.1826239621560333,24.383999219712024,14.356079540605565
47783.0,Cross Section New River 6.0,-1.7282159446970897,1.2893039587422734,1.3136879579619853,24.383999219712024,14.356079540605565
47283.0,Cross Section New River 5.0,-1.6337279477207058,1.2405359603028494,1.4752319527925775,18.31847941380877,20.23871935236087
46229.0,Cross Section New River 4.6 (SURV CCX3),-1.4386559539630095,1.4356079540605455,1.6703039465502738,18.31847941380877,20.23871935236087
45796.0,Cross Section New River 4.5,-1.5026639519147535,1.2862559588398093,0.8778239719096329,23.22575925677565,25.481279184599178
45329.0,Cross Section New River 4.4,-1.5727679496714257,1.2161519610831373,0.8077199741529608,23.22575925677565,25.481279184599178
44607.0,Cross Section New River 4.3,-1.6794479462576657,1.1094719644968971,0.7010399775667207,23.22575925677565,25.481279184599178
43882.0,Cross Section New River 4.2,-1.7861279428439059,1.002791967910657,0.5943599809804806,23.22575925677565,25.481279184599178
43072.0,Cross Section New River 4.1,-1.9049999390400019,0.8839199717145609,0.47548798478438453,23.22575925677565,25.481279184599178
42292.0,Cross Section New River 4.0,-1.932431938162178,0.8564879725923848,0.44805598566220844,23.22575925677565,25.481279184599178
41722.0,Cross Section New River 3.0,-1.9507199375769622,0.8381999731776009,0.4297679862474244,23.22575925677565,25.481279184599178
41116.0,Cross Section New River 2.9,-1.9720559368942099,0.8168639738603529,0.40843198693017646,23.22575925677565,25.481279184599178
40422.0,Cross Section New River 2.8,-1.993391936211458,0.7955279745431048,0.3870959876129284,23.22575925677565,25.481279184599178
39609.0,Cross Section New River 2.7,-2.020823935333634,0.7680959754209288,0.3596639884907524,23.22575925677565,25.481279184599178
38361.0,Cross Section New River 2.6 (SURV CCX2),-2.06349593396813,0.7254239767864327,0.3169919898562563,23.22575925677565,25.481279184599178
37759.0,Cross Section New River 2.5,-2.1488399312371222,0.6400799795174407,0.23164799258726423,23.22575925677565,25.481279184599178
37017.0,Cross Section New River 2.3,-2.2555199278233626,0.5333999829312005,0.12496799600102412,23.22575925677565,25.481279184599178
35591.0,Cross Section New River 2.2,-2.4566879213859867,0.33223198936857634,-0.07619999756160008,23.22575925677565,25.481279184599178
34040.0,Cross Section New River 2.1,-2.6761439143633945,0.11277599639116812,-0.2956559905390083,23.22575925677565,25.481279184599178
32791.0,Cross Section New River 2.0,-2.852927908706307,-0.06400799795174407,-0.4724399848819205,23.22575925677565,25.481279184599178
31684.0,Cross Section New River 1.9,-3.0114239036344355,-0.22250399287987221,-0.6309359798100486,23.22575925677565,25.481279184599178
30628.0,Cross Section New River 1.8,-3.160775898855171,-0.3718559881006084,-0.7802879750307848,23.22575925677565,25.481279184599178
29674.0,Cross Section New River 1.7,-3.2979358944660513,-0.5090159837114885,-0.9174479706416648,23.22575925677565,25.481279184599178
28125.0,Cross Section New River 1.6,-3.5173918874434595,1.2893039587422734,1.3594079564989454,17.038319454773944,31.760158983674856
27054.0,Cross Section New River 1.5,-3.6697918825666593,1.1369039636190732,1.2070079613757452,17.038319454773944,31.760158983674856
26051.0,Cross Section New River 1.4,-3.8099998780800037,0.996695968105729,1.066799965862401,17.038319454773944,31.760158983674856
23732.0,Cross Section New River 1.2,-4.139183867546116,0.6675119786396166,0.7376159763962887,17.038319454773944,31.760158983674856
22779.0,Cross Section New River 1.1,-4.276343863156996,0.5303519830287365,0.6004559807854086,17.038319454773944,31.760158983674856
21834.0,Cross Section New River 1.0 (SURV CCX1),-4.407407858962949,0.3992879872227844,0.46024798527206445,17.038319454773944,18.501359407956443
18570.0,Cross Section New River 0.8,-4.462271857207301,0.34442398897843235,0.41452798673510444,17.038319454773944,31.760158983674856
17526.0,Cross Section New River 0.7,-4.47751185671962,0.3291839894661124,0.3992879872227844,17.038319454773944,31.760158983674856
16708.0,Cross Section New River 0.6,-4.489703856329477,0.3169919898562563,0.3870959876129284,17.038319454773944,31.760158983674856
15928.0,Cross Section New River 0.5,-4.5049438558417965,0.3017519903439363,0.3718559881006084,17.038319454773944,31.760158983674856
15354.0,Cross Section New River 0.4,-4.514087855549189,0.2926079906365443,0.36271198839321633,17.038319454773944,31.760158983674856
14089.0,Cross Section New River 0.3,-4.5323758549639726,0.27431999122176026,0.34442398897843235,17.038319454773944,31.760158983674856
11067.0,Cross Section New River 0.03,-4.581143853403397,0.22555199278233623,0.2956559905390083,21.296375318516233,39.70019872959364
9315.0,Cross Section New River 0.02,-4.608575852525573,0.1981199936601602,0.2682239914168323,42.59579863693445,79.40039745918727
8042.0,Cross Section New River 0.01,-4.629911851842821,0.17678399434291217,0.24688799209958426,47.70729447336671,88.92844515428982
